date,site,variable,data
2009-05-01,Mtwara,sst,28.209623336791992
2009-06-01,Mtwara,sst,27.354381561279297
2009-07-01,Mtwara,sst,26.418813705444336
2009-08-01,Mtwara,sst,25.671865463256836
2009-09-01,Mtwara,sst,26.084962844848633
2009-10-01,Mtwara,sst,26.85952377319336
2009-11-01,Mtwara,sst,28.290307998657227
2009-12-01,Mtwara,sst,29.63144302368164
2010-01-01,Mtwara,sst,29.143756866455078
2010-02-01,Mtwara,sst,30.22742462158203
2010-03-01,Mtwara,sst,30.11124038696289
2010-04-01,Mtwara,sst,30.144229888916016
2010-05-01,Mtwara,sst,28.708066940307617
2010-06-01,Mtwara,sst,27.9984130859375
2010-07-01,Mtwara,sst,26.26641082763672
2010-08-01,Mtwara,sst,25.96913719177246
2010-09-01,Mtwara,sst,25.97882080078125
2010-10-01,Mtwara,sst,26.833703994750977
2010-11-01,Mtwara,sst,27.8205509185791
2010-12-01,Mtwara,sst,28.824609756469727
2011-01-01,Mtwara,sst,29.4231014251709
2011-02-01,Mtwara,sst,28.918561935424805
2011-03-01,Mtwara,sst,29.974258422851563
2011-04-01,Mtwara,sst,29.58482551574707
2011-05-01,Mtwara,sst,28.558534622192383
2011-06-01,Mtwara,sst,27.337526321411133
2011-07-01,Mtwara,sst,26.106121063232422
2011-08-01,Mtwara,sst,25.877696990966797
2011-09-01,Mtwara,sst,26.127277374267578
2011-10-01,Mtwara,sst,26.974990844726563
2011-11-01,Mtwara,sst,28.24799346923828
2011-12-01,Mtwara,sst,29.168142318725586
2012-01-01,Mtwara,sst,27.921674728393555
2012-02-01,Mtwara,sst,28.590089797973633
2012-03-01,Mtwara,sst,29.643634796142578
2012-04-01,Mtwara,sst,29.449995040893555
2012-05-01,Mtwara,sst,27.930280685424805
2012-06-01,Mtwara,sst,26.721466064453125
2012-07-01,Mtwara,sst,26.047670364379883
2012-08-01,Mtwara,sst,25.880924224853516
2012-09-01,Mtwara,sst,26.25995635986328
2012-10-01,Mtwara,sst,26.633609771728516
2012-11-01,Mtwara,sst,28.341943740844727
2012-12-01,Mtwara,sst,29.801416397094727
2013-01-01,Mtwara,sst,29.186429977416992
2013-02-01,Mtwara,sst,29.35604476928711
2013-03-01,Mtwara,sst,29.793527603149414
2013-04-01,Mtwara,sst,29.056978225708008
2013-05-01,Mtwara,sst,27.696836471557617
2013-06-01,Mtwara,sst,26.580537796020508
2013-07-01,Mtwara,sst,25.858333587646484
2013-08-01,Mtwara,sst,25.668638229370117
2013-09-01,Mtwara,sst,26.15237808227539
2013-10-01,Mtwara,sst,26.778121948242188
2013-11-01,Mtwara,sst,28.144001007080078
2013-12-01,Mtwara,sst,29.630008697509766
2014-01-01,Mtwara,sst,28.962308883666992
2014-02-01,Mtwara,sst,29.290781021118164
2014-03-01,Mtwara,sst,29.59343147277832
2014-04-01,Mtwara,sst,29.28934669494629
2014-05-01,Mtwara,sst,28.302499771118164
2014-06-01,Mtwara,sst,27.209150314331055
2014-07-01,Mtwara,sst,26.137317657470703
2014-08-01,Mtwara,sst,26.21979522705078
2014-09-01,Mtwara,sst,26.211545944213867
2014-10-01,Mtwara,sst,26.830835342407227
2014-11-01,Mtwara,sst,28.676870346069336
2014-12-01,Mtwara,sst,29.553987503051758
2015-01-01,Mtwara,sst,28.316843032836914
2015-02-01,Mtwara,sst,29.051599502563477
2015-03-01,Mtwara,sst,29.556856155395508
2015-04-01,Mtwara,sst,29.2914981842041
2015-05-01,Mtwara,sst,28.375652313232422
2015-06-01,Mtwara,sst,27.264015197753906
2015-07-01,Mtwara,sst,26.360721588134766
2015-08-01,Mtwara,sst,26.181425094604492
2015-09-01,Mtwara,sst,26.471527099609375
2015-10-01,Mtwara,sst,27.450124740600586
2015-11-01,Mtwara,sst,28.343019485473633
2015-12-01,Mtwara,sst,29.668020248413086
2016-01-01,Mtwara,sst,30.113033294677734
2016-02-01,Mtwara,sst,29.08781623840332
2016-03-01,Mtwara,sst,30.677814483642578
2016-04-01,Mtwara,sst,29.941267013549805
2016-05-01,Mtwara,sst,28.22217559814453
2016-06-01,Mtwara,sst,26.82438087463379
2016-07-01,Mtwara,sst,26.01999855041504
2016-08-01,Mtwara,sst,25.73499870300293
2016-09-01,Mtwara,sst,26.279998779296875
2016-10-01,Mtwara,sst,26.437499046325684
2016-11-01,Mtwara,sst,27.969999313354492
2016-12-01,Mtwara,sst,29.295000076293945
2017-01-01,Mtwara,sst,29.309999465942383
2017-02-01,Mtwara,sst,28.9424991607666
2017-03-01,Mtwara,sst,30.099998474121094
2017-04-01,Mtwara,sst,29.219999313354492
2017-05-01,Mtwara,sst,28.30500030517578
2017-06-01,Mtwara,sst,27.599998474121094
2017-07-01,Mtwara,sst,26.56999969482422
2017-08-01,Mtwara,sst,26.349998474121094
2017-09-01,Mtwara,sst,26.527499198913574
2017-10-01,Mtwara,sst,27.139999389648437
2017-11-01,Mtwara,sst,28.579999923706055
2017-12-01,Mtwara,sst,29.19499969482422
2003-01-01,Pemba Channel,sst,27.525787353515625
2003-02-01,Pemba Channel,sst,28.412229537963867
2003-03-01,Pemba Channel,sst,29.099292755126953
2003-04-01,Pemba Channel,sst,29.697782516479492
2003-05-01,Pemba Channel,sst,27.848522186279297
2003-06-01,Pemba Channel,sst,27.040613174438477
2003-07-01,Pemba Channel,sst,25.85976791381836
2003-08-01,Pemba Channel,sst,25.460294723510742
2003-09-01,Pemba Channel,sst,25.825342178344727
2003-10-01,Pemba Channel,sst,26.936262130737305
2003-11-01,Pemba Channel,sst,28.407209396362305
2003-12-01,Pemba Channel,sst,28.365253448486328
2004-01-01,Pemba Channel,sst,28.76795196533203
2004-02-01,Pemba Channel,sst,28.491836547851562
2004-03-01,Pemba Channel,sst,28.949758529663086
2004-04-01,Pemba Channel,sst,29.249183654785156
2004-05-01,Pemba Channel,sst,27.27692413330078
2004-06-01,Pemba Channel,sst,26.35390853881836
2004-07-01,Pemba Channel,sst,25.691946029663086
2004-08-01,Pemba Channel,sst,25.585084915161133
2004-09-01,Pemba Channel,sst,26.008224487304688
2004-10-01,Pemba Channel,sst,27.007980346679688
2004-11-01,Pemba Channel,sst,27.875057220458984
2004-12-01,Pemba Channel,sst,28.24010467529297
2005-01-01,Pemba Channel,sst,28.20424461364746
2005-02-01,Pemba Channel,sst,27.839197158813477
2005-03-01,Pemba Channel,sst,29.32377052307129
2005-04-01,Pemba Channel,sst,29.795320510864258
2005-05-01,Pemba Channel,sst,28.5040283203125
2005-06-01,Pemba Channel,sst,26.839441299438477
2005-07-01,Pemba Channel,sst,25.991729736328125
2005-08-01,Pemba Channel,sst,25.61233901977539
2005-09-01,Pemba Channel,sst,25.95766258239746
2005-10-01,Pemba Channel,sst,26.546831130981445
2005-11-01,Pemba Channel,sst,27.81194496154785
2005-12-01,Pemba Channel,sst,27.74524688720703
2006-01-01,Pemba Channel,sst,28.480361938476563
2006-02-01,Pemba Channel,sst,29.08494758605957
2006-03-01,Pemba Channel,sst,28.872661590576172
2006-04-01,Pemba Channel,sst,29.001754760742188
2006-05-01,Pemba Channel,sst,27.976898193359375
2006-06-01,Pemba Channel,sst,26.492324829101563
2006-07-01,Pemba Channel,sst,25.66254234313965
2006-08-01,Pemba Channel,sst,25.761512756347656
2006-09-01,Pemba Channel,sst,25.8210391998291
2006-10-01,Pemba Channel,sst,26.549699783325195
2006-11-01,Pemba Channel,sst,28.34050941467285
2006-12-01,Pemba Channel,sst,28.247276306152344
2007-01-01,Pemba Channel,sst,27.325693130493164
2007-02-01,Pemba Channel,sst,28.482513427734375
2007-03-01,Pemba Channel,sst,29.305124282836914
2007-04-01,Pemba Channel,sst,29.47545623779297
2007-05-01,Pemba Channel,sst,28.828195571899414
2007-06-01,Pemba Channel,sst,27.138507843017578
2007-07-01,Pemba Channel,sst,26.061296463012695
2007-08-01,Pemba Channel,sst,25.99603271484375
2007-09-01,Pemba Channel,sst,26.415586471557617
2007-10-01,Pemba Channel,sst,27.076112747192383
2007-11-01,Pemba Channel,sst,28.40218734741211
2007-12-01,Pemba Channel,sst,28.052202224731445
2008-01-01,Pemba Channel,sst,28.642444610595703
2008-02-01,Pemba Channel,sst,27.112689971923828
2008-03-01,Pemba Channel,sst,29.035463333129883
2008-04-01,Pemba Channel,sst,28.38784408569336
2008-05-01,Pemba Channel,sst,27.69289207458496
2008-06-01,Pemba Channel,sst,25.94941520690918
2008-07-01,Pemba Channel,sst,25.430891036987305
2008-08-01,Pemba Channel,sst,25.43770408630371
2008-09-01,Pemba Channel,sst,25.828927993774414
2008-10-01,Pemba Channel,sst,27.3034610748291
2008-11-01,Pemba Channel,sst,27.891551971435547
2008-12-01,Pemba Channel,sst,28.052202224731445
2009-01-01,Pemba Channel,sst,27.750267028808594
2009-02-01,Pemba Channel,sst,28.895252227783203
2009-03-01,Pemba Channel,sst,29.307992935180664
2009-04-01,Pemba Channel,sst,29.615306854248047
2009-05-01,Pemba Channel,sst,27.86178970336914
2009-06-01,Pemba Channel,sst,27.0621280670166
2009-07-01,Pemba Channel,sst,26.11508560180664
2009-08-01,Pemba Channel,sst,25.522689819335938
2009-09-01,Pemba Channel,sst,25.901004791259766
2009-10-01,Pemba Channel,sst,27.394542694091797
2009-11-01,Pemba Channel,sst,28.631328582763672
2009-12-01,Pemba Channel,sst,29.33237648010254
2010-01-01,Pemba Channel,sst,27.95179557800293
2010-02-01,Pemba Channel,sst,29.162405014038086
2010-03-01,Pemba Channel,sst,29.72826385498047
2010-04-01,Pemba Channel,sst,29.64901351928711
2010-05-01,Pemba Channel,sst,28.596187591552734
2010-06-01,Pemba Channel,sst,27.31780433654785
2010-07-01,Pemba Channel,sst,26.081377029418945
2010-08-01,Pemba Channel,sst,25.711668014526367
2010-09-01,Pemba Channel,sst,25.904949188232422
2010-10-01,Pemba Channel,sst,26.889644622802734
2010-11-01,Pemba Channel,sst,28.01275634765625
2010-12-01,Pemba Channel,sst,27.999130249023438
2011-01-01,Pemba Channel,sst,28.55064582824707
2011-02-01,Pemba Channel,sst,27.96578025817871
2011-03-01,Pemba Channel,sst,29.51812744140625
2011-04-01,Pemba Channel,sst,29.420949935913086
2011-05-01,Pemba Channel,sst,28.372066497802734
2011-06-01,Pemba Channel,sst,27.05961799621582
2011-07-01,Pemba Channel,sst,25.901363372802734
2011-08-01,Pemba Channel,sst,26.017906188964844
2011-09-01,Pemba Channel,sst,26.31015968322754
2011-10-01,Pemba Channel,sst,26.847332000732422
2011-11-01,Pemba Channel,sst,28.833932876586914
2011-12-01,Pemba Channel,sst,28.871944427490234
2012-01-01,Pemba Channel,sst,27.400997161865234
2012-02-01,Pemba Channel,sst,27.709386825561523
2012-03-01,Pemba Channel,sst,28.482154846191406
2012-04-01,Pemba Channel,sst,29.282891273498535
2012-05-01,Pemba Channel,sst,27.6763973236084
2012-06-01,Pemba Channel,sst,26.180707931518555
2012-07-01,Pemba Channel,sst,25.650348663330078
2012-08-01,Pemba Channel,sst,25.796655654907227
2012-09-01,Pemba Channel,sst,26.347095489501953
2012-10-01,Pemba Channel,sst,26.79569435119629
2012-11-01,Pemba Channel,sst,28.28026580810547
2012-12-01,Pemba Channel,sst,29.16168785095215
2013-01-01,Pemba Channel,sst,28.406131744384766
2013-02-01,Pemba Channel,sst,27.956098556518555
2013-03-01,Pemba Channel,sst,29.58195686340332
2013-04-01,Pemba Channel,sst,28.81743812561035
2013-05-01,Pemba Channel,sst,27.5157470703125
2013-06-01,Pemba Channel,sst,26.33884620666504
2013-07-01,Pemba Channel,sst,25.520538330078125
2013-08-01,Pemba Channel,sst,25.562135696411133
2013-09-01,Pemba Channel,sst,26.061296463012695
2013-10-01,Pemba Channel,sst,26.91761589050293
2013-11-01,Pemba Channel,sst,28.57933235168457
2013-12-01,Pemba Channel,sst,28.66754722595215
2014-01-01,Pemba Channel,sst,28.030685424804687
2014-02-01,Pemba Channel,sst,28.433027267456055
2014-03-01,Pemba Channel,sst,29.583032608032227
2014-04-01,Pemba Channel,sst,28.738906860351563
2014-05-01,Pemba Channel,sst,27.79473304748535
2014-06-01,Pemba Channel,sst,26.608867645263672
2014-07-01,Pemba Channel,sst,25.80741310119629
2014-08-01,Pemba Channel,sst,25.948698043823242
2014-09-01,Pemba Channel,sst,26.25493621826172
2014-10-01,Pemba Channel,sst,27.144962310791016
2014-11-01,Pemba Channel,sst,28.930753707885742
2014-12-01,Pemba Channel,sst,28.775840759277344
2015-01-01,Pemba Channel,sst,27.44904899597168
2015-02-01,Pemba Channel,sst,28.514068603515625
2015-03-01,Pemba Channel,sst,28.950117111206055
2015-04-01,Pemba Channel,sst,29.444257736206055
2015-05-01,Pemba Channel,sst,28.086626052856445
2015-06-01,Pemba Channel,sst,27.19659996032715
2015-07-01,Pemba Channel,sst,26.224815368652344
2015-08-01,Pemba Channel,sst,25.974517822265625
2015-09-01,Pemba Channel,sst,26.39980697631836
2015-10-01,Pemba Channel,sst,27.316370010375977
2015-11-01,Pemba Channel,sst,28.5674991607666
2015-12-01,Pemba Channel,sst,28.91461753845215
2016-01-01,Pemba Channel,sst,28.488967895507813
2016-02-01,Pemba Channel,sst,27.8205509185791
2016-03-01,Pemba Channel,sst,30.097614288330078
2016-04-01,Pemba Channel,sst,30.103351593017578
2016-05-01,Pemba Channel,sst,28.20424461364746
2016-06-01,Pemba Channel,sst,26.78995704650879
2016-07-01,Pemba Channel,sst,25.489999771118164
2016-08-01,Pemba Channel,sst,25.635000228881836
2016-09-01,Pemba Channel,sst,25.979999542236328
2016-10-01,Pemba Channel,sst,26.814998626708984
2016-11-01,Pemba Channel,sst,27.954999923706055
2016-12-01,Pemba Channel,sst,28.56999969482422
2017-01-01,Pemba Channel,sst,28.239999771118164
2017-02-01,Pemba Channel,sst,28.71500015258789
2017-03-01,Pemba Channel,sst,29.719999313354492
2017-04-01,Pemba Channel,sst,29.244998931884766
2017-05-01,Pemba Channel,sst,27.934999465942383
2017-06-01,Pemba Channel,sst,27.204999923706055
2017-07-01,Pemba Channel,sst,26.44999885559082
2017-08-01,Pemba Channel,sst,26.329999923706055
2017-09-01,Pemba Channel,sst,26.23499870300293
2017-10-01,Pemba Channel,sst,27.209999084472656
2017-11-01,Pemba Channel,sst,28.799999237060547
2017-12-01,Pemba Channel,sst,28.389999389648438
2003-01-01,Zanzibar Channel,sst,27.831308364868164
2003-02-01,Zanzibar Channel,sst,28.535943031311035
2003-03-01,Zanzibar Channel,sst,29.50665283203125
2003-04-01,Zanzibar Channel,sst,29.45107078552246
2003-05-01,Zanzibar Channel,sst,28.0098876953125
2003-06-01,Zanzibar Channel,sst,27.28194522857666
2003-07-01,Zanzibar Channel,sst,25.938657760620117
2003-08-01,Zanzibar Channel,sst,25.441648483276367
2003-09-01,Zanzibar Channel,sst,25.680830001831055
2003-10-01,Zanzibar Channel,sst,26.77166748046875
2003-11-01,Zanzibar Channel,sst,28.025306701660156
2003-12-01,Zanzibar Channel,sst,28.757911682128906
2004-01-01,Zanzibar Channel,sst,28.805246353149414
2004-02-01,Zanzibar Channel,sst,29.398357391357422
2004-03-01,Zanzibar Channel,sst,29.345287322998047
2004-04-01,Zanzibar Channel,sst,29.271774291992188
2004-05-01,Zanzibar Channel,sst,27.331789016723633
2004-06-01,Zanzibar Channel,sst,26.35964584350586
2004-07-01,Zanzibar Channel,sst,25.572175979614258
2004-08-01,Zanzibar Channel,sst,25.52519989013672
2004-09-01,Zanzibar Channel,sst,25.842912673950195
2004-10-01,Zanzibar Channel,sst,26.71393394470215
2004-11-01,Zanzibar Channel,sst,27.40673542022705
2004-12-01,Zanzibar Channel,sst,28.127506256103516
2005-01-01,Zanzibar Channel,sst,28.663244247436523
2005-02-01,Zanzibar Channel,sst,28.124637603759766
2005-03-01,Zanzibar Channel,sst,29.542512893676758
2005-04-01,Zanzibar Channel,sst,29.754798889160156
2005-05-01,Zanzibar Channel,sst,28.537378311157227
2005-06-01,Zanzibar Channel,sst,27.02411651611328
2005-07-01,Zanzibar Channel,sst,26.025795936584473
2005-08-01,Zanzibar Channel,sst,25.656085968017578
2005-09-01,Zanzibar Channel,sst,25.828927993774414
2005-10-01,Zanzibar Channel,sst,26.47547149658203
2005-11-01,Zanzibar Channel,sst,27.517539978027344
2005-12-01,Zanzibar Channel,sst,27.894779205322266
2006-01-01,Zanzibar Channel,sst,28.97055721282959
2006-02-01,Zanzibar Channel,sst,29.366443634033203
2006-03-01,Zanzibar Channel,sst,29.205434799194336
2006-04-01,Zanzibar Channel,sst,29.19826316833496
2006-05-01,Zanzibar Channel,sst,28.014549255371094
2006-06-01,Zanzibar Channel,sst,26.749794006347656
2006-07-01,Zanzibar Channel,sst,25.87124252319336
2006-08-01,Zanzibar Channel,sst,25.7403564453125
2006-09-01,Zanzibar Channel,sst,25.60947036743164
2006-10-01,Zanzibar Channel,sst,26.330598831176758
2006-11-01,Zanzibar Channel,sst,27.715124130249023
2006-12-01,Zanzibar Channel,sst,28.36202621459961
2007-01-01,Zanzibar Channel,sst,27.666357040405273
2007-02-01,Zanzibar Channel,sst,28.805246353149414
2007-03-01,Zanzibar Channel,sst,29.291855812072754
2007-04-01,Zanzibar Channel,sst,29.607059478759766
2007-05-01,Zanzibar Channel,sst,28.95728874206543
2007-06-01,Zanzibar Channel,sst,27.416776657104492
2007-07-01,Zanzibar Channel,sst,26.123332977294922
2007-08-01,Zanzibar Channel,sst,25.94045066833496
2007-09-01,Zanzibar Channel,sst,26.19899559020996
2007-10-01,Zanzibar Channel,sst,26.97893524169922
2007-11-01,Zanzibar Channel,sst,28.08841896057129
2007-12-01,Zanzibar Channel,sst,28.07084846496582
2008-01-01,Zanzibar Channel,sst,28.84218120574951
2008-02-01,Zanzibar Channel,sst,27.775726318359375
2008-03-01,Zanzibar Channel,sst,29.3201847076416
2008-04-01,Zanzibar Channel,sst,28.214284896850586
2008-05-01,Zanzibar Channel,sst,27.613285064697266
2008-06-01,Zanzibar Channel,sst,26.1939754486084
2008-07-01,Zanzibar Channel,sst,25.37997055053711
2008-08-01,Zanzibar Channel,sst,25.414396286010742
2008-09-01,Zanzibar Channel,sst,25.869449615478516
2008-10-01,Zanzibar Channel,sst,27.104084014892578
2008-11-01,Zanzibar Channel,sst,27.626911163330078
2008-12-01,Zanzibar Channel,sst,28.332979202270508
2009-01-01,Zanzibar Channel,sst,28.258033752441406
2009-02-01,Zanzibar Channel,sst,29.074190139770508
2009-03-01,Zanzibar Channel,sst,29.53354835510254
2009-04-01,Zanzibar Channel,sst,29.325204849243164
2009-05-01,Zanzibar Channel,sst,27.78720188140869
2009-06-01,Zanzibar Channel,sst,27.185483932495117
2009-07-01,Zanzibar Channel,sst,26.003562927246094
2009-08-01,Zanzibar Channel,sst,25.492568969726563
2009-09-01,Zanzibar Channel,sst,25.861919403076172
2009-10-01,Zanzibar Channel,sst,27.156437873840332
2009-11-01,Zanzibar Channel,sst,28.582918167114258
2009-12-01,Zanzibar Channel,sst,29.507369995117188
2010-01-01,Zanzibar Channel,sst,28.217870712280273
2010-02-01,Zanzibar Channel,sst,29.498764038085938
2010-03-01,Zanzibar Channel,sst,29.824365615844727
2010-04-01,Zanzibar Channel,sst,29.520278930664062
2010-05-01,Zanzibar Channel,sst,28.76221466064453
2010-06-01,Zanzibar Channel,sst,27.370159149169922
2010-07-01,Zanzibar Channel,sst,26.1595516204834
2010-08-01,Zanzibar Channel,sst,25.613773345947266
2010-09-01,Zanzibar Channel,sst,25.82175636291504
2010-10-01,Zanzibar Channel,sst,26.965665817260742
2010-11-01,Zanzibar Channel,sst,27.8377628326416
2010-12-01,Zanzibar Channel,sst,28.453107833862305
2011-01-01,Zanzibar Channel,sst,28.539888381958008
2011-02-01,Zanzibar Channel,sst,28.590089797973633
2011-03-01,Zanzibar Channel,sst,29.82077980041504
2011-04-01,Zanzibar Channel,sst,29.400508880615234
2011-05-01,Zanzibar Channel,sst,28.19599723815918
2011-06-01,Zanzibar Channel,sst,27.074679374694824
2011-07-01,Zanzibar Channel,sst,26.049821853637695
2011-08-01,Zanzibar Channel,sst,25.928617477416992
2011-09-01,Zanzibar Channel,sst,26.14699935913086
2011-10-01,Zanzibar Channel,sst,26.850558280944824
2011-11-01,Zanzibar Channel,sst,28.804529190063477
2011-12-01,Zanzibar Channel,sst,28.64029312133789
2012-01-01,Zanzibar Channel,sst,27.680341720581055
2012-02-01,Zanzibar Channel,sst,27.898723602294922
2012-03-01,Zanzibar Channel,sst,28.618778228759766
2012-04-01,Zanzibar Channel,sst,29.638614654541016
2012-05-01,Zanzibar Channel,sst,27.431119918823242
2012-06-01,Zanzibar Channel,sst,26.25995635986328
2012-07-01,Zanzibar Channel,sst,25.765098571777344
2012-08-01,Zanzibar Channel,sst,25.847217559814453
2012-09-01,Zanzibar Channel,sst,25.993881225585937
2012-10-01,Zanzibar Channel,sst,26.64651870727539
2012-11-01,Zanzibar Channel,sst,28.150096893310547
2012-12-01,Zanzibar Channel,sst,29.499839782714844
2013-01-01,Zanzibar Channel,sst,28.465299606323242
2013-02-01,Zanzibar Channel,sst,28.84038734436035
2013-03-01,Zanzibar Channel,sst,29.924055099487305
2013-04-01,Zanzibar Channel,sst,28.862621307373047
2013-05-01,Zanzibar Channel,sst,27.411038398742676
2013-06-01,Zanzibar Channel,sst,26.596317291259766
2013-07-01,Zanzibar Channel,sst,25.57683753967285
2013-08-01,Zanzibar Channel,sst,25.572175979614258
2013-09-01,Zanzibar Channel,sst,25.909971237182617
2013-10-01,Zanzibar Channel,sst,26.67484760284424
2013-11-01,Zanzibar Channel,sst,28.483230590820313
2013-12-01,Zanzibar Channel,sst,28.763648986816406
2014-01-01,Zanzibar Channel,sst,28.188825607299805
2014-02-01,Zanzibar Channel,sst,28.72563934326172
2014-03-01,Zanzibar Channel,sst,29.522430419921875
2014-04-01,Zanzibar Channel,sst,28.941511154174805
2014-05-01,Zanzibar Channel,sst,27.8205509185791
2014-06-01,Zanzibar Channel,sst,26.817209243774414
2014-07-01,Zanzibar Channel,sst,26.029022216796875
2014-08-01,Zanzibar Channel,sst,25.919294357299805
2014-09-01,Zanzibar Channel,sst,26.09141731262207
2014-10-01,Zanzibar Channel,sst,26.903629302978516
2014-11-01,Zanzibar Channel,sst,28.915334701538086
2014-12-01,Zanzibar Channel,sst,28.822816848754883
2015-01-01,Zanzibar Channel,sst,27.63766860961914
2015-02-01,Zanzibar Channel,sst,28.566423416137695
2015-03-01,Zanzibar Channel,sst,28.77082061767578
2015-04-01,Zanzibar Channel,sst,29.214757919311523
2015-05-01,Zanzibar Channel,sst,28.17555809020996
2015-06-01,Zanzibar Channel,sst,27.3346586227417
2015-07-01,Zanzibar Channel,sst,26.31804847717285
2015-08-01,Zanzibar Channel,sst,25.962682723999023
2015-09-01,Zanzibar Channel,sst,26.258163452148438
2015-10-01,Zanzibar Channel,sst,27.221343994140625
2015-11-01,Zanzibar Channel,sst,27.97833251953125
2015-12-01,Zanzibar Channel,sst,29.15666675567627
2016-01-01,Zanzibar Channel,sst,28.73711395263672
2016-02-01,Zanzibar Channel,sst,28.392147064208984
2016-03-01,Zanzibar Channel,sst,30.351497650146484
2016-04-01,Zanzibar Channel,sst,29.83512306213379
2016-05-01,Zanzibar Channel,sst,28.183805465698242
2016-06-01,Zanzibar Channel,sst,26.655841827392578
2016-07-01,Zanzibar Channel,sst,25.579999923706055
2016-08-01,Zanzibar Channel,sst,25.487499237060547
2016-09-01,Zanzibar Channel,sst,25.869998931884766
2016-10-01,Zanzibar Channel,sst,26.619998931884766
2016-11-01,Zanzibar Channel,sst,27.78999900817871
2016-12-01,Zanzibar Channel,sst,28.897499084472656
2017-01-01,Zanzibar Channel,sst,28.57499885559082
2017-02-01,Zanzibar Channel,sst,29.16499900817871
2017-03-01,Zanzibar Channel,sst,29.809999465942383
2017-04-01,Zanzibar Channel,sst,29.022499084472656
2017-05-01,Zanzibar Channel,sst,28.024999618530273
2017-06-01,Zanzibar Channel,sst,27.34000015258789
2017-07-01,Zanzibar Channel,sst,26.46500015258789
2017-08-01,Zanzibar Channel,sst,26.154998779296875
2017-09-01,Zanzibar Channel,sst,26.34249973297119
2017-10-01,Zanzibar Channel,sst,27.024999618530273
2017-11-01,Zanzibar Channel,sst,28.619998931884766
2017-12-01,Zanzibar Channel,sst,28.6299991607666
